Entity,Code,Year,Median
Uruguay,URY,2007,16.7134246826171
Uruguay,URY,2008,18.9140453338623
Uruguay,URY,2009,20.2937564849853
Uruguay,URY,2010,20.5870304107666
Uruguay,URY,2011,23.3952884674072
Uruguay,URY,2012,24.449649810791
Uruguay,URY,2013,25.3224544525146
Uruguay,URY,2014,26.8295707702636
Uruguay,URY,2015,27.3079681396484
Uruguay,URY,2016,26.8246326446533
Uruguay,URY,2017,27.8599338531494
Uruguay,URY,2018,27.1749401092529
Uruguay,URY,2019,26.8040962219238
Uruguay,URY,2020,24.765676498413
Uruguay,URY,2021,24.6223125457763
Uruguay,URY,2022,25.5830078125
Uruguay,URY,2023,25.881685256958
Uruguay,URY,2024,26.8407592773437
Uzbekistan,UZB,2021,9.7785415649414
Uzbekistan,UZB,2022,10.6224470138549
Uzbekistan,UZB,2023,12.551661491394
Uzbekistan,UZB,2024,13.7753267288208
Uzbekistan,UZB,2025,16.539041519165
Vanuatu,VUT,2010,4.55865716934204
Vanuatu,VUT,2019,5.16720151901245
Venezuela,VEN,1981,10.1542596817016
Venezuela,VEN,1987,9.36493110656738
Venezuela,VEN,1989,10.8345079421997
Venezuela,VEN,1992,9.99907112121582
Venezuela,VEN,1995,7.40455245971679
Venezuela,VEN,1998,7.79739999771118
Venezuela,VEN,1999,7.06801414489746
Venezuela,VEN,2001,7.38582229614257
Venezuela,VEN,2002,5.99211978912353
Venezuela,VEN,2003,5.23633050918579
Venezuela,VEN,2004,5.92151832580566
Venezuela,VEN,2005,7.3531789779663
Venezuela,VEN,2006,9.38590145111084
Vietnam,VNM,1992,2.70371127128601
Vietnam,VNM,1997,3.47759079933166
Vietnam,VNM,2002,3.28511881828308
Vietnam,VNM,2004,3.9899423122406
Vietnam,VNM,2006,4.60619020462036
Vietnam,VNM,2008,4.94610500335693
Vietnam,VNM,2010,8.34760761260986
Vietnam,VNM,2012,9.26278495788574
Vietnam,VNM,2014,9.96549606323242
Vietnam,VNM,2016,11.4456624984741
Vietnam,VNM,2018,12.7021532058715
Vietnam,VNM,2020,13.8708963394165
Vietnam,VNM,2022,13.3191947937011
Yemen,YEM,1998,5.74686574935913
Yemen,YEM,2005,4.48843431472778
Yemen,YEM,2014,3.79804706573486
Zambia,ZMB,1991,1.86263585090637
Zambia,ZMB,1993,1.92930662631988
Zambia,ZMB,1996,2.63506770133972
Zambia,ZMB,1998,2.57527256011962
Zambia,ZMB,2002,2.18324995040893
Zambia,ZMB,2004,1.81954097747802
Zambia,ZMB,2006,1.6569355726242
Zambia,ZMB,2010,1.73855364322662
Zambia,ZMB,2015,1.81831395626068
Zambia,ZMB,2022,1.67918646335601
Zimbabwe,ZWE,2011,3.93138599395751
Zimbabwe,ZWE,2017,3.3001365661621
Zimbabwe,ZWE,2019,3.04786372184753
